record_id,site,observation_dates,collection_windows,source_sheet,time_taken_to_cross_s,steps_taken_for_cross,time_for_six_steps_s,people_entered_zone_count,people_exited_zone_count,people_in_zone_count,stopped,direction_code,with_phone,earphones,following_phone_user_or_headway,speed_difference_from_followed_phone_user,gender_recorded_code,walking_alone,backpack,carrying_one_hand,carrying_both_hands,heavy_weight,paper_category_code,speed_mps,speed_uniform_step_length_mps
bay_street_208,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.31,7,2.87,218,217,1,0,1,0,0,5.399999999999977,0.12982636698648786,1,1,0,0,0,0,1,1.43202416918429,1.5161560975609751
bay_street_209,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.89,6,2.76,219,217,2,0,1,1,0,6.600000000000023,0.3379406061066961,1,1,1,0,0,0,3,1.6401384083044983,1.6663652173913044
bay_street_210,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4,8,2.89,220,217,3,0,1,0,0,0.8999999999999773,-0.45513840830449825,0,1,0,1,0,0,2,1.185,1.3015930795847752
bay_street_211,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.97,6,2.93,221,217,4,0,1,0,0,1.2999999999999545,-0.044178812344902285,0,1,1,0,0,0,2,1.595959595959596,1.3683972696245736
bay_street_212,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.26,7,3.09,222,218,4,0,1,1,0,2.2999999999999545,-0.5274623519664701,1,1,1,0,0,0,3,1.1126760563380282,1.4884038834951456
bay_street_213,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,1.93,6,1.89,223,218,5,0,1,0,0,0.20000000000004547,1.34328249288477,0,1,1,0,0,0,2,2.455958549222798,2.1213777777777785
bay_street_214,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.04,6,3.05,224,219,5,0,1,0,0,0.8000000000000114,0.44653446997776136,1,1,1,0,0,0,2,1.5592105263157896,1.426678032786885
bay_street_215,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.31,7,3.07,225,220,5,0,1,0,0,2,0.31934811284626186,0,1,1,0,0,0,2,1.43202416918429,1.2252781758957658
bay_street_216,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.67,7,3.19,226,222,4,0,1,0,0,3.1000000000000227,0.1788770771769581,1,35,1,0,0,0,2,1.2915531335149864,1.2863849529780564
bay_street_217,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.61,7,3.07,227,222,5,0,1,0,0,3.3000000000000114,0.20034333424368933,1,35,0,0,0,0,2,1.3130193905817176,1.4173837133550486
bay_street_218,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.22,6,2.99,228,224,4,0,1,0,0,4.800000000000011,0.35937363310296555,1,1,0,0,0,0,2,1.4720496894409938,1.4553070234113707
bay_street_219,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.71,6,2.75,229,224,5,0,0,0,0,0,,0,1,1,0,0,0,1,1.7490774907749078,1.3678560000000002
bay_street_220,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.85,6,3.82,230,225,5,0,0,0,0,0,,0,36,1,0,0,0,1,1.2311688311688311,1.1144513089005235
bay_street_221,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.93,6,3.61,231,225,6,0,0,0,0,0,,0,36,1,0,0,0,1,1.2061068702290076,1.1106382271468147
bay_street_222,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.02,8,2.89,232,227,5,0,1,1,0,0,,0,1,1,1,0,0,3,1.1791044776119404,1.3873370242214536
bay_street_223,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.24,8,3.27,233,227,6,0,1,0,0,0.6999999999999886,-0.06117994931005355,0,1,1,0,0,1,2,1.1179245283018868,1.2261174311926608
bay_street_224,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.97,9,2.95,234,229,5,0,1,0,0,1.8000000000000114,0.014850182337681872,0,37,1,1,0,0,2,1.1939546599496222,1.27512
bay_street_225,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.13,9,2.89,235,229,6,0,1,0,0,1.8000000000000114,-0.03140471974269099,0,37,0,0,0,0,2,1.1476997578692494,1.3015930795847752
bay_street_226,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.86,7,3.19,236,231,5,0,1,0,0,3.8000000000000114,0.048874796999458736,1,38,0,0,0,0,2,1.227979274611399,1.364065203761755
bay_street_227,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.64,7,3.2,237,231,6,0,1,0,0,3.8999999999999773,0.12309332458586186,1,38,0,0,0,0,2,1.3021978021978022,1.3598024999999996
bay_street_228,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,5.4,8,3.86,238,232,6,0,0,0,0,0,,1,40,0,1,0,0,1,0.8777777777777778,1.1272974093264247
bay_street_229,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.79,6,3.22,239,232,7,0,1,0,0,4.600000000000023,0.5198202535708554,1,1,1,0,0,0,2,1.6989247311827957,1.3513565217391301
bay_street_230,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.44,7,3.42,240,233,7,0,1,0,0,5.199999999999989,,1,39,0,0,0,0,1,1.0675675675675675,1.3447859649122806
bay_street_231,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.61,7,3.52,241,233,8,0,1,0,0,5.199999999999989,,1,39,0,0,0,0,1,1.0281995661605206,1.2361840909090906
bay_street_232,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,5.63,8,3.24,242,235,7,0,0,0,0,0,,0,40,0,1,0,0,1,0.8419182948490231,1.2374703703703704
bay_street_233,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,5.29,8,3.82,243,235,8,0,0,0,0,0,,1,1,1,1,0,0,1,0.8960302457466919,1.2039706806282722
bay_street_234,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.43,6,3.13,244,238,6,0,1,0,0,9.199999999999989,,1,1,1,0,0,1,1,1.3819241982507289,1.3902134185303512
bay_street_235,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.06,7,3.46,245,239,6,0,1,0,0,9.699999999999989,,1,1,1,0,0,0,1,1.1674876847290643,1.2576208092485546
bay_street_236,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.43,7,3.13,246,241,5,0,0,0,0,0,,1,1,0,1,0,0,1,1.3819241982507289,1.3902134185303512
bay_street_237,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.06,8,3.13,247,242,5,0,1,0,0,0,,1,41,1,1,0,0,1,1.1674876847290643,1.3902134185303512
bay_street_238,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.06,7,3.03,249,246,3,0,0,0,0,0,,0,1,1,1,0,1,1,1.5490196078431373,1.3232356435643569
bay_street_239,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3,6,3.2,250,249,1,0,0,0,0,0,,1,1,1,1,0,0,1,1.58,1.4372399999999999
bay_street_240,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.25,6,3.57,251,250,1,0,0,0,0,0,,1,1,0,0,0,0,1,1.4584615384615385,1.218870588235294
bay_street_241,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.65,6,3.62,252,251,1,0,0,1,0,0,,1,1,1,0,0,0,3,1.2986301369863014,1.2704883977900552
bay_street_242,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.72,7,3.18,253,252,1,0,0,0,0,0,,0,1,0,1,0,0,1,1.2741935483870968,1.2608188679245285
bay_street_243,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.08,6,3.02,254,253,1,0,0,0,0,0,,0,1,1,0,0,0,1,1.538961038961039,1.3276172185430466
bay_street_244,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.16,7,2.68,255,254,1,0,1,0,0,0,,1,1,1,0,0,0,1,1.5,1.5311820895522388
bay_street_245,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.92,7,3.25,256,255,1,0,1,1,0,0,,1,1,1,0,0,0,3,1.209183673469388,1.3388824615384611
bay_street_246,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.92,6,3.3,257,256,1,0,0,0,0,0,,1,1,1,0,0,0,1,1.6232876712328768,1.3185963636363633
bay_street_247,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.14,7,2.8,258,256,2,0,0,0,0,0,,0,42,1,0,0,0,1,1.5095541401273886,1.4319300000000004
bay_street_248,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.04,7,3.08,259,256,3,0,0,0,0,0,,0,42,1,1,0,0,1,1.5592105263157896,1.3017545454545456
bay_street_249,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.37,7,3.74,260,259,1,0,0,1,0,0,,1,1,1,0,0,0,3,1.0846681922196797,1.1634673796791442
bay_street_250,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.1,6,3.24,261,260,1,0,0,0,0,9.399999999999977,,1,43,0,0,0,0,1,1.5290322580645161,1.3430148148148144
bay_street_251,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.35,7,3.2,262,260,2,0,0,0,0,9.399999999999977,,0,43,0,1,0,0,1,1.4149253731343283,1.2529387500000002
bay_street_252,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.58,7,3.13,263,260,3,0,1,0,0,0,,1,1,1,0,0,0,1,1.324022346368715,1.3902134185303512
bay_street_253,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.28,6,3.29,264,260,4,0,0,0,0,0,,1,44,0,0,0,0,1,1.4451219512195124,1.3226042553191486
bay_street_254,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.4,7,3.38,265,260,5,0,0,0,0,0,,1,44,0,0,0,0,1,1.3941176470588237,1.2873869822485204
bay_street_255,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.92,6,2.92,266,260,6,0,1,0,0,0,,0,1,1,0,0,0,1,1.6232876712328768,1.373083561643836
bay_street_256,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.93,7,3.51,267,266,1,0,0,0,0,0,,0,1,1,1,0,0,1,1.2061068702290076,1.0716820512820515
bay_street_257,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.93,7,3.25,268,266,2,0,1,1,0,0,,1,1,1,0,0,0,3,1.2061068702290076,1.4151286153846152
bay_street_258,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.94,6,2.83,269,268,1,0,1,0,0,4.399999999999977,0.40613802773017604,0,1,0,0,0,0,2,1.6122448979591837,1.416750530035336
bay_street_259,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.96,8,3.04,270,269,1,0,1,1,0,7.800000000000068,,0,1,0,0,0,0,3,1.196969696969697,1.3188828947368423
bay_street_260,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.55,6,3.26,271,269,2,0,1,0,0,0.01,0.138241570635937,0,1,1,1,0,0,2,1.335211267605634,1.2298785276073623
bay_street_261,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.94,7,2.94,272,271,1,0,0,0,0,0,,1,1,0,1,0,0,1,1.6122448979591837,1.4800571428571425
bay_street_262,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.91,7,3.31,273,272,1,0,1,0,1,0,,0,1,1,0,0,0,1,1.2122762148337596,1.1364362537764352
bay_street_263,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.45,6,3.24,274,272,2,0,0,0,0,0,,0,1,1,1,0,0,1,1.373913043478261,1.2374703703703704
bay_street_264,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.49,7,3.47,275,272,3,0,1,1,0,0,,0,1,1,0,0,0,3,1.0556792873051224,1.1554478386167149
bay_street_265,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.7,6,3.06,276,275,1,0,0,0,0,0,,0,1,1,0,0,1,1,1.7555555555555555,1.3102627450980395
bay_street_266,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.71,7,2.87,277,275,2,0,0,0,0,0,,0,1,1,0,0,0,1,1.2776280323450135,1.3106634146341465
bay_street_267,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.59,6,2.56,278,275,3,0,0,0,1,0,,1,1,0,1,0,0,1,1.8301158301158302,1.7965499999999999
bay_street_268,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.77,6,2.78,279,276,3,0,0,0,0,0,,0,1,1,0,0,0,1,1.7111913357400723,1.4422316546762595
bay_street_269,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.61,7,3.25,280,276,4,0,0,1,0,0,,1,1,1,0,0,0,3,1.3130193905817176,1.3388824615384611
bay_street_270,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.25,6,3.18,281,279,2,0,0,0,0,0,,1,45,0,1,0,0,1,1.4584615384615385,1.3683547169811316
bay_street_271,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.19,6,3.25,282,279,3,0,0,0,0,0,,0,45,1,0,0,0,1,1.4858934169278997,1.2336627692307696
bay_street_272,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.74,7,3.16,283,282,1,0,1,0,0,0,,1,1,1,0,0,0,1,1.267379679144385,1.3770151898734173
bay_street_273,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.61,7,3.19,284,282,2,0,1,0,0,0,,0,1,1,0,0,0,1,1.3130193905817176,1.256866457680251
bay_street_274,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.43,6,3.06,285,282,3,0,1,0,0,0,,1,1,1,0,0,0,1,1.3819241982507289,1.4220156862745095
bay_street_275,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.3,6,2.91,2,0,2,0,1,0,0,0,,0,1,1,0,0,0,1,1.4363636363636365,1.4629567010309277
bay_street_276,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.76,7,3.21,3,1,2,0,1,0,0,0,,0,1,0,1,0,0,1,1.2606382978723405,1.249035514018692
bay_street_277,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.4,7,3.33,4,2,2,0,1,1,0,0,,0,1,0,0,1,0,3,1.3941176470588237,1.2040252252252255
bay_street_278,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,5.49,7,4.68,5,3,2,0,0,0,0,0,,1,46,1,0,0,0,1,0.8633879781420765,0.929779487179487
bay_street_279,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,5.67,9,3.58,6,3,3,0,0,0,0,0,,0,46,1,0,0,0,1,0.835978835978836,1.1199452513966484
bay_street_280,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.59,5,3.21,7,5,2,0,1,0,0,0,,1,1,1,0,0,0,1,1.8301158301158302,1.43276261682243
bay_street_281,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.36,7,3.01,8,6,2,0,1,0,0,0,,0,1,1,0,0,0,1,1.4107142857142858,1.3320279069767447
bay_street_282,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.57,7,3.22,9,6,3,0,1,0,0,0,,0,1,0,1,0,0,1,1.327731092436975,1.2451565217391307
bay_street_283,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.64,5,3.09,10,8,2,0,0,1,0,0,,1,1,0,0,0,0,3,1.7954545454545454,1.4884038834951456
bay_street_284,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.06,7,3.51,11,9,2,0,1,0,0,0,,1,1,1,0,0,0,1,1.1674876847290643,1.3103042735042736
bay_street_285,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,5.38,8,3.58,12,9,3,0,1,0,0,0,,0,1,1,0,0,0,1,0.8810408921933086,1.1199452513966484
bay_street_286,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.72,7,3.18,13,11,2,0,0,0,0,0,,0,1,1,0,0,0,1,1.2741935483870968,1.2608188679245285
bay_street_287,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.66,7,3.07,14,11,3,0,0,0,0,0,,1,1,1,1,0,0,1,1.2950819672131149,1.4173837133550486
bay_street_288,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.34,6,3.34,15,13,2,0,0,0,0,0,,1,1,1,0,0,0,1,1.4191616766467068,1.3028047904191615
bay_street_289,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.54,7,3.37,16,13,3,0,0,0,0,0,,1,1,0,1,0,0,1,1.3389830508474576,1.2912071216617207
bay_street_290,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.13,7,3.04,17,15,2,0,0,0,0,0,,0,1,1,0,0,0,1,1.514376996805112,1.3188828947368423
bay_street_291,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.22,6,3.19,18,15,3,0,0,0,0,0,,1,1,0,0,0,0,1,1.4720496894409938,1.364065203761755
bay_street_292,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.78,7,3.21,19,17,2,0,0,0,1,0,,1,1,1,0,0,1,1,1.2539682539682542,1.3555663551401866
bay_street_293,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.45,7,3.01,20,17,3,0,1,0,0,0,,1,1,1,0,0,0,1,1.373913043478261,1.4456372093023253
bay_street_294,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.94,6,2.85,21,17,4,0,1,0,0,0,,1,1,0,0,0,0,1,1.6122448979591837,1.5267957894736839
bay_street_295,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,5.01,8,3.33,22,20,2,0,1,0,0,0,,0,1,1,0,0,0,1,0.9461077844311379,1.2040252252252255
bay_street_296,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.86,6,3.19,23,20,3,0,1,0,0,0,,1,1,1,0,0,0,1,1.6573426573426575,1.4417454545454544
bay_street_297,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.79,8,3.13,24,20,4,0,1,1,0,0,,1,1,0,0,0,0,3,1.2506596306068603,1.3902134185303512
bay_street_298,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.52,6,3.15,25,20,5,0,0,0,0,0,,0,1,1,0,0,0,1,1.3465909090909092,1.272826666666667
bay_street_299,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.69,9,3.19,26,24,2,0,1,1,0,5.700000000000017,,0,1,1,0,0,0,3,1.0106609808102345,1.256866457680251
bay_street_300,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.84,7,3,27,24,3,0,1,0,0,0.29999999999998295,0.22371401918976552,0,47,1,0,0,0,2,1.234375,1.3364680000000002
bay_street_301,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.88,7,2.83,28,24,4,0,1,0,0,0.4000000000000057,0.2109885037258481,0,47,0,0,0,0,2,1.2216494845360826,1.416750530035336
bay_street_302,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.28,7,3.15,29,27,2,0,1,0,0,7,,0,1,1,0,0,0,1,1.4451219512195124,1.272826666666667
bay_street_303,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.42,7,2.91,30,27,3,0,1,0,0,9.099999999999994,,1,1,1,0,0,0,1,1.3859649122807018,1.4953154639175255
bay_street_304,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.92,9,3.52,31,27,4,0,0,0,0,0,,0,1,0,0,0,0,1,0.9634146341463415,1.1390352272727275
bay_street_305,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.54,7,3.09,32,28,4,0,1,0,0,0,,0,1,1,0,0,0,1,1.3389830508474576,1.297541747572816
bay_street_306,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.72,7,3.19,33,31,2,0,0,0,0,0,,0,1,0,0,0,0,1,1.2741935483870968,1.256866457680251
bay_street_307,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.17,7,4.05,34,32,2,0,0,1,0,0,,1,1,0,0,0,0,3,1.1366906474820144,1.0744118518518517
bay_street_308,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.19,6,2.86,35,32,3,0,1,0,0,0,,0,1,1,0,0,0,1,1.4858934169278997,1.4018895104895108
bay_street_309,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.15,7,3.09,36,34,2,0,0,0,0,0,,0,1,1,0,0,0,1,1.504761904761905,1.297541747572816
bay_street_310,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.08,7,3.61,38,36,2,0,0,0,0,0,,1,1,0,0,0,0,1,1.161764705882353,1.2053650969529084
bay_street_311,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.22,6,3.12,39,37,2,0,1,0,0,0,,1,1,1,0,0,0,1,1.4720496894409938,1.3946692307692303
